departamento,cargo,id_estructura,grupo_ocupacional
SECCION DE TRANSPORTACION,AUXILIAR TRANSPORTACION,2267,TECNICO
DEPARTAMENTO DE AUDITOR IAS TECNICAS,AUXILIAR AUDITOR IA,2268,PROFESIONAL
DEPARTAMENTO DE PROTOCOLO,AUXILIAR PROTOCOLO,2269,TECNICO
DEPTO DE AYUNTAMIENTOS,ENCARGADA UNIDAD DE AUDITOR IA,2270,PROFESIONAL
DESPACHO DEL CONTRALOR,CAMARERO,2271,OPERATIVO
DESPACHO DEL CONTRALOR,SECRETARIAANTE DESPACHO,2272,OPERATIVO
DIR DE COMUNICACIONES Y REL PUBLICA,CHOFER I,2273,OPERATIVO
DIR DE DESARROLLO NORMATIVO,ENCARGADA UNIDAD DE AUDITOR IA,2274,PROFESIONAL
DIR. ADMINISTRATIVA FINANCIERA,ANALISTA DE COMPRAS II,2275,PROFESIONAL
DIR. ADMINISTRATIVA FINANCIERA,DIRECTOR (A),2276,ESTRATEGICO
DIRECCION DE ANTIFRAUDE,ASISTENTE,2277,OPERATIVO
DIRECCION DE ANTIFRAUDE,ENCARGADO DE UNIDAD,2278,ESTRATEGICO
DIRECCION DE ANTIFRAUDE,INVESTIGADORA,2279,OPERATIVO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADO DE DEPARTAMENTO,2280,ESTRATEGICO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,AUXILIAR AUDITOR IA,2281,PROFESIONAL
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,DIRECTOR (A),2282,ESTRATEGICO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADA UNIDAD DE AUDITOR IA,2283,PROFESIONAL
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADA UAI,2284,OPERATIVO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADO AUDITOR IA,2285,ESTRATEGICO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADO DE UNIDAD,2286,ESTRATEGICO
DIRECCION DE AUDITOR IA INTERNA,ENCARGADO AUDITOR IA,2287,ESTRATEGICO
DIRECCION DE AUDITOR IA INTERNA,AUXILIAR AUDITOR IA,2288,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,SUPERVISORA,2289,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR AUDITOR IA INTERNA,2290,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,ENCARGADA UNIDAD DE AUDITOR IA,2291,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR AUDITOR IA,2292,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR (A) AUDITOR,2293,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,ABOGADO (A),2294,PROFESIONAL
DIRECCION DE RECURSOS HUMANOS,ANALISTA RECLU. SELEC. Y EVALU,2295,PROFESIONAL
DIRECCION DE RECURSOS HUMANOS,ENCARGADO (A)RECLUTAMIENTO Y,2296,ESTRATEGICO
DIRECCION DE RECURSOS HUMANOS,ENCARGADA DIVISIONCAPACITACIO,2297,OPERATIVO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADO AUDITOR IA,2298,ESTRATEGICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADO UNIDAD,2299,ESTRATEGICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADO UNIDAD DE AUDITOR IA,2300,ESTRATEGICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,AUXILIAR AUDITOR IA,2301,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADA UNIDAD DE AUDITOR IA,2302,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,AUDITOR,2303,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,SUPERVISORA AUDITOR IAINTERNA,2304,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ANALISTA III,2305,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ANALISTA,2306,PROFESIONAL
DIVISION DE CERITIFICACION DE CARGO,ENCARGADO (A)DIVISION CORRESP,2307,ESTRATEGICO
DIVISION DE CORRESPONDENCIA Y ARCHIVO,ENCARGADO (A) ARCHIVO,2308,ESTRATEGICO
OFICINA DE ACCESO A LA INFORMACION,PARALEGAL,2309,OPERATIVO
SECCION DE MAYORDOMIA,MENSAJERO,2310,OPERATIVO
UAI - ADMIN DE SUBSIDIOS SOCIALES,ENCARGADA UNIDAD DE AUDITOR IA,2311,PROFESIONAL
UAI - COMI NAC CONTRA EL LAVADO DE ACTIVOS,ENCARGADO UNIDAD DE AUDITOR IA,2312,ESTRATEGICO
UAI - COMISION NACIONAL DE CACAO,ENCARGADA UNIDAD DE AUDITOR IA,2313,PROFESIONAL
UAI - COMISION NACIONAL DE EMERGENCIAS (DEFENSA CI,ENCARGADO UNIDAD DE AUDITOR IA,2314,ESTRATEGICO
UAI - CONSEJO NAC DE ESTANCIAS INFANTILES,SUPERVISORA AUDITOR IA,2315,PROFESIONAL
UAI - CONSEJO NACIONAL DE ZONAS FRANCAS,ENCARGADO UNIDAD DE AUDITOR IA,2316,ESTRATEGICO
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,ENCARGADO UNIDAD DE AUDITOR IA,2317,ESTRATEGICO
UAI - DESPACHO DE LA PRIMERA DAMA,ENCARGADO UNIDAD DE AUDITOR IA,2318,ESTRATEGICO
UAI - DIR GENERAL DE BIENES NACIONALES,ENCARGADO UNIDAD DE AUDITOR IA,2319,ESTRATEGICO
UAI - DIR GRAL DE DESARROLLO DE LA COMUNIDAD,ENCARGADA UNIDAD DE AUDITOR IA,2320,PROFESIONAL
UAI - DIR GRAL DE EMBELLECIMIENTO,ENCARGADA UNIDAD DE AUDITOR IA,2321,PROFESIONAL
UAI - DIR GRAL DE ORDEN Y DESARROLLO TERRITORIAL,ENCARGADA UNIDAD DE AUDITOR IA,2322,PROFESIONAL
UAI - DIR GRAL. DE SEGURIDAD DE TRANSITO Y TRANSP.,ENCARGADO UNIDAD DE AUDITOR IA,2323,ESTRATEGICO
UAI - DIR NACIONAL DE CONTROL DE DROGAS,ENCARGADA UNIDAD DE AUDITOR IA,2324,PROFESIONAL
UAI - DIRECCION GENERAL DE BELLAS ARTES,ENCARGADA UNIDAD DE AUDITOR IA,2325,PROFESIONAL
UAI - DIRECCION GENERAL DE CATASTRO NACIONAL,ENCARGADA UNIDAD DE AUDITOR IA,2326,PROFESIONAL
UAI - DIRECCION GENERAL DE MIGRACION,ENCARGADA UNIDAD DE AUDITOR IA,2327,PROFESIONAL
UAI - DIRECCION GENERAL DE PASAPORTE,ENCARGADO UNIDAD DE AUDITOR IA,2328,ESTRATEGICO
UAI - HOSPITAL CABRAL & BAEZ,ENCARGADA UNIDAD DE AUDITOR IA,2329,PROFESIONAL
UAI - HOSPITAL HUGO DE MENDOZA,ENCARGADO UNIDAD DE AUDITOR IA,2330,ESTRATEGICO
UAI - HOSPITAL JAIME MOTA / BARAHONA,ENCARGADO UNIDAD DE AUDITOR IA,2331,ESTRATEGICO
UAI - HOSPITAL MOSCOSO PUELLO,AUXILIAR AUDITOR IA,2332,PROFESIONAL
UAI - HOSPITAL MOSCOSO PUELLO,ENCARGADO UNIDAD DE AUDITOR IA,2333,ESTRATEGICO
UAI - HOSPITAL ROBERT REID,ENCARGADO UNIDAD DE AUDITOR IA,2334,ESTRATEGICO
UAI - INST DE AGUAS POTABLES Y ALCANTARILLADOS,ENCARGADA UNIDAD DE AUDITOR IA,2335,PROFESIONAL
UAI - INST DE FORMACION TECNICO PROFESIONAL,AUXILIAR AUDITOR IA,2336,PROFESIONAL
UAI - INST DE INNOVACION EN BIOTECNICA E INDUSTRIA,ENCARGADA UNIDAD DE AUDITOR IA,2337,PROFESIONAL
UAI - INST NAC DE ESTABILIZACION DE PRECIOS,ENCARGADO UNIDAD DE AUDITOR IA,2338,ESTRATEGICO
UAI - INST POLITECNICO LOYOLA DE SAN CRISTOBAL,ENCARGADA UNIDAD DE AUDITOR IA,2339,PROFESIONAL
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,AUXILIAR AUDITOR IA,2340,PROFESIONAL
UAI - INSTITUTO DOMINICANO DE AVIACION CIVIL,ENCARGADO UNIDAD DE AUDITOR IA,2341,ESTRATEGICO
UAI - INSTITUTO DOMINICANO DE SEGUROS SOCIALES,ENCARGADA UNIDAD DE AUDITOR IA,2342,PROFESIONAL
UAI - INSTITUTO DOMINICANO PARA LA CALIDAD,ENCARGADO UNIDAD DE AUDITOR IA,2343,ESTRATEGICO
UAI - INSTITUTO DUARTIANO,ENCARGADA UNIDAD DE AUDITOR IA,2344,PROFESIONAL
UAI - MINISTERIOADMINISTRATIVO DE LA PRESIDENCIA,ENCARGADO UNIDAD DE AUDITOR IA,2345,ESTRATEGICO
"UAI - MINISTERIO DE DEPORTES, EDUCACION FISICA Y R",ENCARGADA UNIDAD DE AUDITOR IA,2346,PROFESIONAL
"UAI - MINISTERIO DE ECONOMIA, PLANIFICACION Y DESA",ENCARGADA UNIDAD DE AUDITOR IA,2347,PROFESIONAL
"UAI - MINISTERIO DE EDUCACION SUPERIOR, CIENCIA Y",ENC. AUDITOR IA INTERNA,2348,PROFESIONAL
UAI - MINISTERIO DE ENERGIA Y MINAS,ENCARGADA UNIDAD DE AUDITOR IA,2349,PROFESIONAL
UAI - MINISTERIO DE INDUSTRIA Y COMERCIO,ENCARGADA UNIDAD DE AUDITOR IA,2350,PROFESIONAL
UAI - MINISTERIO DE INTERIOR Y POLICIA,ENCARGADA UNIDAD DE AUDITOR IA,2351,PROFESIONAL
UAI - MINISTERIO DE RELACIONES EXTERIORES/ CANCI,ENCARGADO UNIDAD DE AUDITOR IA,2352,ESTRATEGICO
UAI - MINISTERIO DE TRABAJO,ENCARGADO UNIDAD DE AUDITOR IA,2353,ESTRATEGICO
UAI - OFICINA DE INGENIEROS SUPERVISORES DE OBRAS,ENCARGADO UNIDAD DE AUDITOR IA,2354,ESTRATEGICO
UAI - OFICINA NACIONAL DE METEOROLOGIA,AUXILIAR AUDITOR IA,2355,PROFESIONAL
UAI - OFICINA. METROPOLITANA DE SERVCIOS DE AUTOBU,ENCARGADA UNIDAD DE AUDITOR IA,2356,PROFESIONAL
UAI - PARQUE ZOOLOGICO NACIONAL,ENCARGADA UNIDAD DE AUDITOR IA,2357,PROFESIONAL
UAI - SISTEMA UNICO DE BENEFICIARIO,ENCARGADA UNIDAD DE AUDITOR IA,2358,PROFESIONAL
UAI -INSTITUTO DE LAS TELECOMUNICACIONES,ENCARGADA UNIDAD DE AUDITOR IA,2359,PROFESIONAL
DEPTO DE AYUNTAMIENTOS,MENSAJERO INTERNO,2360,OPERATIVO
DESPACHO DEL CONTRALOR,CAMARERODEL DESPACHO,2361,OPERATIVO
DESPACHO DEL SUB-CONTRALOR,MENSAJERO,2362,OPERATIVO
DIR. ADMINISTRATIVA FINANCIERA,ANALISTACOMPRAS,2363,PROFESIONAL
DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNI,ANALISTA SISTEMAS INFORMATICOS,2364,PROFESIONAL
DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNI,SOPORTE A USUARIOS I,2365,TECNICO
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,AUDITOR,2366,PROFESIONAL
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,ANALISTA III,2367,PROFESIONAL
DIRECCION JURIDICA,SUPERVISOR (A),2368,PROFESIONAL
DIVISION DE CALIDAD EN LA GESTION,ENCARGADO (A),2369,ESTRATEGICO
DIVISION DE COMPRAS Y CONTRATACIONES,ANALISTA COMPRAS,2370,PROFESIONAL
DIVISION DE DESARROLLO E IMPLEMENTACION DE SISTEMA,DESARROLLADOR SENIOR NT1,2371,OPERATIVO
DIVISION DE SERVICIOS GENERALES,SUPERVISOR MANTENIMIENTO,2372,PROFESIONAL
ESCUELA NACIONAL DE CONTROL,SUPERVISOR (A),2373,PROFESIONAL
SECCION DE TRANSPORTACION,LAVADOR DE CARROS,2374,OPERATIVO
UAI - CONSEJO NAC DE ESTANCIAS INFANTILES,SUPERVISORAAUDITORIA,2375,PROFESIONAL
DEPARTAMENTO DE PROTOCOLO,RECEPCIONISTA,2376,OPERATIVO
DEPARTAMENTO DE SEGUIMIENTO A RESULTADOS DE AUDITO,SUPERVISOR (A),2377,PROFESIONAL
DESPACHO DEL CONTRALOR,SECRETARIO (A),2378,OPERATIVO
DESPACHO DEL CONTRALOR,GERENTE,2379,ESTRATEGICO
DESPACHO DEL SUB-CONTRALOR,SECRETARIA,2380,OPERATIVO
DIR. ADMINISTRATIVA FINANCIERA,AUXILIARADMINISTRATIVO I,2381,TECNICO
DIR. ADMINISTRATIVA FINANCIERA,CHOFER III,2382,OPERATIVO
DIRECCION DE AUDITORIA INTERNA,ENCARGADO DIVISION DE AUDITORI,2383,ESTRATEGICO
DIRECCION DE AUDITORIA INTERNA,ENCARGADO(A) DEPARTAMENTO,2384,ESTRATEGICO
DIRECCION DE RECURSOS HUMANOS,AUDITOR II,2385,PROFESIONAL
DIRECCION DE REVISION Y CONTROL DE CALIDAD,SECRETARIO (A),2386,OPERATIVO
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,ENCARGADA UAI,2387,OPERATIVO
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,ASISTENTE,2388,OPERATIVO
DIVISION DE CERITIFICACION DE CARGO,SUPERVISORA,2389,PROFESIONAL
DIVISION DE CERITIFICACION DE CARGO,AUXILIAR ADMINISTRATIVO II,2390,TECNICO
DIVISION DE CONTABILIDAD,ANALISTA NOMINAS,2391,PROFESIONAL
DIVISION DE CORRESPONDENCIA Y ARCHIVO,CHOFER,2392,OPERATIVO
DEPARTAMENTO ADMINISTRATIVO,ANALISTA,2393,PROFESIONAL
DEPARTAMENTO ADMINISTRATIVO,AUXILIAR ADMINISTRATIVO (A),2394,TECNICO
DEPARTAMENTO DE APOYO TECNICO,SUPERVISOR (A),2395,PROFESIONAL
DEPARTAMENTO DE AUDITOR IA DE DESEMPEÏ¿½O,SUPERVISOR (A),2396,PROFESIONAL
DEPARTAMENTO DE DESARROLLO NORMATIV,ANALISTA,2397,PROFESIONAL
DEPTO. AUDITOR IA INTERNA FINANCIERA,SUPERVISOR (A),2398,PROFESIONAL
DESPACHO DEL CONTRALOR,DIRECTOR (A),2399,ESTRATEGICO
DIRECCION DE ANTIFRAUDE,AUXILIAR ADMINISTRATIVO I,2400,TECNICO
DIRECCION DE AUDITOR IA ESPECIALES EINVESTIGACION,ENCARGADO UNIDAD,2401,ESTRATEGICO
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR AUDITORIAINTERNA,2402,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,ENCARGADO UNIDADDE AUDITORIA,2403,ESTRATEGICO
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR AUDITORIA,2404,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,ENCARGADO(A) DEPARTAMENTO,2405,ESTRATEGICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADO AUDITORIA,2406,ESTRATEGICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADA UNIDAD DE AUDITORIA,2407,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ENCARGADA UAI,2408,OPERATIVO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,SUPERVISORA AUDITORIA INTERNA,2409,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,ASISTENTE,2410,OPERATIVO
DIVISION DE COMPRAS Y CONTRATACIONES,TECNICO DE COMPRAS,2411,TECNICO
DIVISION DE SERVICIOS GENERALES,TECNICO ELECTRICO,2412,TECNICO
SECCION DE TRANSPORTACION,LAVADOR VEHICULOS,2413,OPERATIVO
UAI - CORP DE ACUED Y ALCANTARILLO DE STO. DGO.,ENCARGADO UNIDADDE AUDITORIA,2414,ESTRATEGICO
CONTRALORIA GENERAL DE LA REPUBLICA,ASESOR(A),2415,OPERATIVO
CONTRALORIA GENERAL DE LA REPUBLICA,AUDITOR LEGAL,2416,PROFESIONAL
DEPARTAMENTO ADMINISTRATIVO,SUPERVISOR (A),2417,PROFESIONAL
DEPARTAMENTO DE PROTOCOLO,ASISTENTE,2418,OPERATIVO
DESPACHO DEL CONTRALOR,ASESOR CONTRALOR,2419,OPERATIVO
DESPACHO DEL CONTRALOR,ASESOR(A),2420,OPERATIVO
DIRECCION DE AUDITORIA ESPECIALES EINVESTIGACION,ENCARGADO UNIDAD,2421,ESTRATEGICO
DIRECCION DE AUDITORIA INTERNA,SUPERVISOR (A) AUDITOR,2422,PROFESIONAL
DIRECCION DE AUDITORIAS INTEGRALES,AUXILIAR ADMINISTRATIVO (A),2423,TECNICO
DIRECCION DE RECURSOS HUMANOS,AUDITOR LEGAL,2424,PROFESIONAL
DIRECCION DE RECURSOS HUMANOS,ASESOR(A),2425,OPERATIVO
DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNI,ASESOR(A),2426,OPERATIVO
DIVISION DE COMPRAS Y CONTRATACIONES,ENCARGADA UNIDAD DE AUDITORIA,2427,PROFESIONAL
DIVISION DE COMPRAS Y CONTRATACIONES,AUDITOR I,2428,PROFESIONAL
DIVISION DE CORRESPONDENCIA Y ARCHIVO,SOPORTE TECNICO,2429,TECNICO
UNIDADADES DE AUDITORIA INTERNA,AUDITOR I,2430,PROFESIONAL
"DEPTO. DE SERVICIOS PERSONALES CIVILES, MILITARES",SUPERVISORA,2431,PROFESIONAL
DESPACHO DEL CONTRALOR,ASESOR (A),2432,OPERATIVO
DESPACHO DEL CONTRALOR,ASISTENTE CONTRALOR,2433,OPERATIVO
DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNI,ASESOR (A),2434,OPERATIVO
UAI - MINISTERIO ADMINISTRATIVO DE LA PRESIDENCIA,SECRETARIA,2435,OPERATIVO
UAI - MINISTERIO ADMINISTRATIVO DE LA PRESIDENCIA,AUDITOR I,2436,PROFESIONAL
UAI - MINISTERIO ADMINISTRATIVO DE LA PRESIDENCIA,ENCARGADO UNIDAD DE AUDITORIA,2437,ESTRATEGICO
UAI - MINISTERIO ADMINISTRATIVO DE LA PRESIDENCIA,REVISOR,2438,OPERATIVO
UAI - MINISTERIO DE ADMINISTRACION PUBLICA (MAP),AUDITOR III,2439,PROFESIONAL
UAI - MINISTERIO DE ADMINISTRACION PUBLICA (MAP),ENCARGADO DE UNIDAD,2440,ESTRATEGICO
UAI - MINISTERIO DE LA MUJER,ENCARGADO DE UNIDAD,2441,ESTRATEGICO
UAI - MINISTERIO DE LA MUJER,AUDITOR I,2442,PROFESIONAL
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACIÏ¿½N,AUDITOR I,2443,PROFESIONAL
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACION,AUXILIAR ADMINISTRATIVO (A),2444,TECNICO
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACION,AUDITOR III,2445,PROFESIONAL
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACION,AUDITOR I,2446,PROFESIONAL
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACION,AUDITOR II,2447,PROFESIONAL
UAI - MINISTERIO DE TURISMO,AUDITOR II,2448,PROFESIONAL
UAI - MINISTERIO DE TURISMO,AUDITOR I,2449,PROFESIONAL
DEPARTAMENTO ADMINISTRATIVO,ENCARGADO DEL DEPARTAMENTO DE,2450,ESTRATEGICO
DEPARTAMENTO DE SEGUIMIENTO A RESULTADOS DE AUDITO,SUB ENCARGADO DEPTO.,2451,ESTRATEGICO
DEPARTAMENTO FINANCIERO,AUXILIAR INVENTARIO DE ACTIVO,2452,TECNICO
DESPACHO DEL SUB-CONTRALOR,ASISTENTE SUB-CONTRALOR,2453,OPERATIVO
DIRECCION DE ANTIFRAUDE,AUXILIAR ADMINISTRATIVO (A),2454,TECNICO
DIRECCION DE AUDITOR IA INTERNA,SUPERVISOR AUDITORIA INTERNA,2455,PROFESIONAL
DIRECCION DE AUDITOR IA INTERNA,ENCARGADO UNIDAD DE AUDITORIA,2456,ESTRATEGICO
DIRECCION DE AUDITOR IAS INTEGRALES,AUXILIAR ADMINISTRATIVO (A),2457,TECNICO
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,SUPERVISOR AUDITORIA,2458,PROFESIONAL
DIRECCION DE UNIDADES AUDITOR IA INTERNA GUBERNAMEN,COORDINADOR (A),2459,PROFESIONAL
DIVISION DE COMPRAS Y CONTRATACIONES,SUPERVISOR AUDITORIA,2460,PROFESIONAL
ESCUELA NACIONAL DE CONTROL,ANALISTA,2461,PROFESIONAL
ESCUELA NACIONAL DE CONTROL,COORDINADOR (A) GENERAL,2462,PROFESIONAL
SECCION DE TRANSPORTACION,PARQUEADOR,2463,OPERATIVO
UAI - MINISTERIO DE CULTURA,DIGITADOR (A),2464,OPERATIVO
UNIDADADES DE AUDITOR IA INTERNA,AUDITOR I,2465,PROFESIONAL
CONTRALORIA GENERAL DE LA REPUBLICA,SEGURIDAD,2466,OPERATIVO
CONTRALORIA GENERAL DE LA REPUBLICA,SEGURIDAD MILITAR,2467,OPERATIVO
CONTRALORIA GENERAL DE LA REPUBLICA,ENCARGADO DE SEGURIDAD,2468,ESTRATEGICO
CONTRALORIA GENERAL DE LA REPUBLICA,SEGURIDAD TLC,2469,OPERATIVO
CONTRALORIA GENERAL DE LA REPUBLICA,ANALISTA FINANCIERO,2470,PROFESIONAL
DEPARTAMENTO DE PROTOCOLO,OFICIAL DE PROTOCOLO,2471,OPERATIVO
DEPARTAMENTO FINANCIERO,ANALISTA,2472,PROFESIONAL
DEPTO DE INGENIERIA Y ARQUITECTURA,AUDITOR II,2473,PROFESIONAL
DESPACHO DEL CONTRALOR,SUPERVISORA AUDITORIA,2474,PROFESIONAL
DIR. ADMINISTRATIVA FINANCIERA,ANALISTA,2475,PROFESIONAL
DIRECCION DE ANÏ¿½LISIS FINANCIERO,ANALISTA,2476,PROFESIONAL
DIRECCION DE AUDITORIA INTERNA,SUPERVISOR AUDITORIA INTERNA,2477,PROFESIONAL
DIRECCION DE PLANIFICACION Y DESARROLLO,COORDINADOR DE PROCESOS,2478,PROFESIONAL
DIRECCION DE RECURSOS HUMANOS,ANALISTA RECURSOS HUMANOS I,2479,PROFESIONAL
DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNI,ENCARGADO DE LA DIVISION DE ES,2480,ESTRATEGICO
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,COORDINADOR (A),2481,PROFESIONAL
DIRECCION DE UNIDADES AUDITORIA INTERNA GUBERNAMEN,SUPERVISOR AUDITORIA,2482,PROFESIONAL
DIVISION DE CERTIFICAC DE CARGOS,SEGURIDAD,2483,OPERATIVO
DIVISION DE COMPRAS Y CONTRATACIONES,ENCARGADO UNIDAD DE AUDITORIA,2484,ESTRATEGICO
DIVISION DE COMPRAS Y CONTRATACIONES,ANALISTA DE COMPRAS II,2485,PROFESIONAL
ESCUELA NACIONAL DE CONTROL,COORDINADOR ADMINISTRATIVO Y F,2486,PROFESIONAL
UAI - COMISION NACIONAL DE FRONTERAS,ENCARGADO AUDITORIA,2487,ESTRATEGICO
UAI - CONSEJO NACIONAL DE SEGURIDADSOCIAL,AUDITOR II,2488,PROFESIONAL
UAI - DIR GRAL. DE SEGURIDADDE TRANSITO Y TRANSP.,ENCARGADO UNIDAD DE AUDITORIA,2489,ESTRATEGICO
UAI - DIR GRAL. DE SEGURIDADDE TRANSITO Y TRANSP.,AUDITOR I,2490,PROFESIONAL
UAI - INSTI NAC DE FORM Y CAPACIT DEL MAGISTERIO,ENCARGADA UNIDAD DE AUDITORIA,2491,PROFESIONAL
UAI - INSTITUTO AZUCARERO DOMINICNAO,ENCARGADO DE UNIDAD,2492,ESTRATEGICO
UAI - CONSEJO NAC DE ESTANCIAS INFANTILES,SUPERVISORAAUDITOR IA,2493,PROFESIONAL
UAI - MINISTERIO DE OBRAS PUBLICAS Y COMUNICACIÏ¿½N,AUXILIAR ADMINISTRATIVO (A),2494,TECNICO
COORDINADOR ACADEMICO,CENTRO DE CAPACITACION CGR,2495,OPERATIVO
SUPERVISOR (A),CONTRALORIA GENERAL DE LA REPUBLICA,2496,OPERATIVO
SUPERVISOR (A),DEPARTAMENTO ADMINISTRATIVO,2497,OPERATIVO
ANALISTA,DEPARTAMENTO ADMINISTRATIVO,2498,OPERATIVO
ENCARGADO (A),DEPARTAMENTO ADMINISTRATIVO,2499,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DEPARTAMENTO ADMINISTRATIVO,2500,OPERATIVO
ENCARGADO DEL DEPARTAMENTO DE,DEPARTAMENTO ADMINISTRATIVO,2501,OPERATIVO
AUDITOR TECNICO,DEPARTAMENTO DE AUDITORIAS TECNICAS,2502,PROFESIONAL
AUDITOR INGENIERÏ¿½A Y ARQUITECT,DEPARTAMENTO DE AUDITORIAS TECNICAS,2503,PROFESIONAL
SECRETARIA,DEPARTAMENTO DE AUDITORIAS TECNICAS,2504,PROFESIONAL
AUXILIAR AUDITORIA,DEPARTAMENTO DE AUDITORIAS TECNICAS,2505,PROFESIONAL
AUDITOR II,DEPARTAMENTO DE AUDITORIAS TECNICAS,2506,PROFESIONAL
SUPERVISOR (A),DEPARTAMENTO DE AUDITORIAS TECNICAS,2507,PROFESIONAL
INGENIERO,DEPARTAMENTO DE AUDITORIAS TECNICAS,2508,PROFESIONAL
ANALISTA I,DEPARTAMENTO DE DESARROLLO NORMATIV,2509,OPERATIVO
ANALISTA,DEPARTAMENTO DE DESARROLLO NORMATIV,2510,OPERATIVO
OFICIAL DE PROTOCOLO,DEPARTAMENTO DE PROTOCOLO,2511,OPERATIVO
RECEPCIONISTA,DEPARTAMENTO DE PROTOCOLO,2512,OPERATIVO
ENCARGADA PROTOCOLO,DEPARTAMENTO DE PROTOCOLO,2513,OPERATIVO
AUXILIAR PROTOCOLO,DEPARTAMENTO DE PROTOCOLO,2514,OPERATIVO
SUPERVISOR (A),DEPARTAMENTO DE REGISTRO DE CONTRATOS,2515,OPERATIVO
ANALISTA LEGAL,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2516,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DEPARTAMENTO DE REGISTRO DE CONTRATOS,2517,OPERATIVO
ANALISTA FINANCIERO,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2518,OPERATIVO
ENCARGADO (A),DEPARTAMENTO DE REGISTRO DE CONTRATOS,2519,OPERATIVO
AUDITOR LEGAL,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2520,OPERATIVO
AUDITOR II,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2521,OPERATIVO
ABOGADO (A),DEPARTAMENTO DE REGISTRO DE CONTRATOS,2522,OPERATIVO
ANALISTA,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2523,OPERATIVO
ASISTENTE,DEPARTAMENTO DE REGISTRO DE CONTRATOS,2524,OPERATIVO
